travel_class,carry_on_items,personal_items,checked_items,passenger_type,compliance,reason,fees
Economy,[],[],"[{'w': 9, 'dim': [51, 34, 20]}, {'w': 47, 'dim': [91, 70, 40]}]",infant,False,Item with weight 47kg or size 201cm must be shipped as cargo.,325
Business,"[{'w': 0, 'dim': [34, 20, 10]}, {'w': 1, 'dim': [48, 23, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 14, 'dim': [43, 33, 16]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 7, 'dim': [38, 39, 30]}, {'w': 2, 'dim': [30, 36, 17]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [32, 25, 14]}]","[{'w': 16, 'dim': [86, 37, 45]}]","[{'w': 0, 'dim': [66, 65, 50]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [43, 27, 18]}]",[],[],infant,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 3, 'dim': [48, 33, 24]}]","[{'w': 0, 'dim': [66, 52, 41]}, {'w': 0, 'dim': [79, 55, 21]}]","[{'w': 46, 'dim': [51, 65, 30]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 4, 'dim': [31, 34, 19]}, {'w': 4, 'dim': [20, 37, 14]}]",[],"[{'w': 0, 'dim': [76, 34, 21]}, {'w': 5, 'dim': [79, 61, 24]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 7, 'dim': [32, 20, 23]}]",[],"[{'w': 18, 'dim': [52, 30, 45]}, {'w': 0, 'dim': [76, 30, 46]}]",adult,True,Checked luggage complies with the policy.,150
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [22, 40, 13]}, {'w': 0, 'dim': [30, 29, 13]}]",[],[],infant,True,Checked luggage complies with the policy.,0
Business,"[{'w': 12, 'dim': [31, 23, 16]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],"[{'w': 9, 'dim': [97, 47, 35]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [49, 40, 18]}, {'w': 0, 'dim': [20, 35, 19]}]","[{'w': 11, 'dim': [56, 57, 21]}]","[{'w': 16, 'dim': [73, 60, 38]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [35, 26, 19]}]","[{'w': 0, 'dim': [82, 57, 36]}]","[{'w': 0, 'dim': [62, 30, 49]}, {'w': 0, 'dim': [100, 79, 39]}]",adult,False,Item with weight 0kg or size 218cm must be shipped as cargo.,150
Economy,[],"[{'w': 5, 'dim': [57, 36, 42]}]","[{'w': 9, 'dim': [74, 59, 30]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 0, 'dim': [31, 20, 25]}, {'w': 7, 'dim': [20, 24, 27]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 0, 'dim': [86, 34, 25]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 11, 'dim': [37, 22, 26]}]","[{'w': 0, 'dim': [57, 46, 44]}, {'w': 10, 'dim': [72, 60, 23]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [42, 35, 25]}]",[],"[{'w': 8, 'dim': [98, 43, 21]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [20, 37, 15]}]","[{'w': 0, 'dim': [54, 64, 29]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [50, 22, 12]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],"[{'w': 17, 'dim': [64, 38, 40]}]",adult,True,Checked luggage complies with the policy.,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 5, 'dim': [25, 35, 25]}, {'w': 6, 'dim': [46, 28, 29]}]","[{'w': 56, 'dim': [66, 42, 48]}]","[{'w': 0, 'dim': [52, 78, 30]}, {'w': 17, 'dim': [76, 68, 37]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],"[{'w': 72, 'dim': [82, 54, 41]}, {'w': 0, 'dim': [74, 69, 35]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],[],"[{'w': 25, 'dim': [71, 56, 38]}]",adult,True,Checked luggage complies with the policy.,100
Economy,[],[],"[{'w': 28, 'dim': [65, 42, 32]}, {'w': 40, 'dim': [61, 71, 48]}]",adult,False,Item with weight 40kg or size 180cm must be shipped as cargo.,400
Economy,"[{'w': 23, 'dim': [42, 33, 12]}, {'w': 3, 'dim': [37, 36, 25]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 0, 'dim': [55, 59, 42]}, {'w': 39, 'dim': [79, 33, 42]}]",[],child,False,Exceeded carry-on weight limit.,0
First,[],[],[],child,True,Checked luggage complies with the policy.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [63, 53, 27]}]","[{'w': 9, 'dim': [62, 76, 26]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [22, 34, 24]}, {'w': 18, 'dim': [49, 39, 20]}]",[],"[{'w': 39, 'dim': [84, 78, 45]}, {'w': 0, 'dim': [80, 71, 26]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [45, 28, 24]}, {'w': 0, 'dim': [32, 38, 14]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [30, 28, 15]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 12, 'dim': [28, 29, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 1, 'dim': [22, 34, 22]}, {'w': 5, 'dim': [42, 25, 23]}]","[{'w': 15, 'dim': [78, 38, 50]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 21, 'dim': [24, 33, 14]}, {'w': 0, 'dim': [40, 37, 23]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [87, 65, 28]}, {'w': 29, 'dim': [79, 57, 29]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [47, 40, 21]}, {'w': 12, 'dim': [21, 38, 10]}]","[{'w': 13, 'dim': [71, 59, 34]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 12, 'dim': [51, 45, 36]}, {'w': 0, 'dim': [51, 56, 29]}]","[{'w': 0, 'dim': [55, 68, 40]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 7, 'dim': [21, 20, 11]}, {'w': 7, 'dim': [36, 38, 21]}]",[],"[{'w': 32, 'dim': [71, 54, 46]}]",child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 3, 'dim': [33, 24, 21]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [25, 24, 11]}]","[{'w': 8, 'dim': [84, 70, 36]}, {'w': 16, 'dim': [60, 60, 26]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],"[{'w': 15, 'dim': [95, 56, 39]}, {'w': 22, 'dim': [71, 41, 33]}]",child,True,Checked luggage complies with the policy.,250
Economy,"[{'w': 0, 'dim': [35, 33, 29]}]","[{'w': 0, 'dim': [78, 66, 25]}, {'w': 5, 'dim': [61, 69, 42]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 44, 'dim': [55, 63, 44]}]","[{'w': 0, 'dim': [81, 56, 41]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 7, 'dim': [49, 21, 16]}, {'w': 5, 'dim': [28, 25, 21]}]","[{'w': 2, 'dim': [70, 43, 48]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [34, 21, 12]}]","[{'w': 0, 'dim': [51, 46, 27]}, {'w': 0, 'dim': [77, 32, 37]}]",[],child,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 1, 'dim': [35, 28, 11]}, {'w': 0, 'dim': [38, 28, 15]}]",[],[],child,True,Checked luggage complies with the policy.,0
Business,[],[],"[{'w': 13, 'dim': [97, 78, 32]}]",adult,False,Item with weight 13kg or size 207cm must be shipped as cargo.,0
Business,"[{'w': 0, 'dim': [36, 38, 10]}, {'w': 19, 'dim': [46, 30, 12]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 19, 'dim': [22, 36, 19]}]",[],[],child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 5, 'dim': [38, 27, 24]}, {'w': 17, 'dim': [50, 38, 30]}]","[{'w': 40, 'dim': [77, 56, 34]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 3, 'dim': [43, 26, 25]}]","[{'w': 0, 'dim': [81, 42, 49]}, {'w': 9, 'dim': [51, 39, 32]}]","[{'w': 4, 'dim': [92, 34, 40]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [48, 25, 26]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 4, 'dim': [37, 31, 21]}]",[],"[{'w': 23, 'dim': [65, 40, 48]}, {'w': 32, 'dim': [84, 69, 32]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 9, 'dim': [37, 28, 11]}]","[{'w': 0, 'dim': [60, 44, 23]}]","[{'w': 0, 'dim': [74, 73, 39]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [35, 31, 25]}, {'w': 6, 'dim': [37, 20, 11]}]","[{'w': 51, 'dim': [72, 43, 47]}, {'w': 0, 'dim': [70, 57, 43]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 2, 'dim': [23, 28, 19]}]","[{'w': 45, 'dim': [55, 67, 38]}]","[{'w': 26, 'dim': [73, 46, 50]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 11, 'dim': [24, 36, 14]}, {'w': 6, 'dim': [45, 39, 30]}]",[],"[{'w': 0, 'dim': [68, 73, 41]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 9, 'dim': [49, 32, 16]}, {'w': 2, 'dim': [22, 35, 14]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 30, 'dim': [87, 67, 44]}, {'w': 0, 'dim': [56, 54, 46]}]","[{'w': 17, 'dim': [79, 32, 50]}, {'w': 14, 'dim': [73, 64, 40]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 9, 'dim': [39, 28, 21]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 22, 'dim': [20, 35, 13]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [23, 25, 13]}, {'w': 0, 'dim': [24, 29, 17]}]","[{'w': 28, 'dim': [71, 57, 29]}, {'w': 22, 'dim': [68, 30, 30]}]","[{'w': 1, 'dim': [55, 54, 28]}, {'w': 0, 'dim': [59, 37, 47]}, {'w': 12, 'dim': [98, 77, 37]}, {'w': 6, 'dim': [90, 57, 34]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 0, 'dim': [79, 57, 28]}, {'w': 0, 'dim': [62, 43, 36]}]","[{'w': 12, 'dim': [71, 41, 44]}, {'w': 0, 'dim': [96, 72, 36]}]",adult,False,Item with weight 0kg or size 204cm must be shipped as cargo.,0
First,"[{'w': 11, 'dim': [20, 21, 10]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [27, 40, 22]}]","[{'w': 0, 'dim': [70, 51, 29]}]","[{'w': 36, 'dim': [61, 30, 40]}, {'w': 13, 'dim': [70, 70, 41]}]",adult,False,Item with weight 36kg or size 131cm must be shipped as cargo.,75
Economy,"[{'w': 0, 'dim': [49, 37, 22]}]",[],"[{'w': 0, 'dim': [79, 67, 34]}]",adult,True,Checked luggage complies with the policy.,100
First,[],[],"[{'w': 0, 'dim': [56, 70, 35]}, {'w': 18, 'dim': [89, 46, 36]}]",adult,True,Checked luggage complies with the policy.,200
First,[],"[{'w': 40, 'dim': [69, 45, 20]}, {'w': 47, 'dim': [74, 59, 32]}]","[{'w': 4, 'dim': [97, 67, 27]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 18, 'dim': [50, 40, 15]}, {'w': 0, 'dim': [33, 27, 20]}]",[],"[{'w': 30, 'dim': [73, 73, 37]}, {'w': 4, 'dim': [61, 69, 23]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 2, 'dim': [25, 32, 11]}, {'w': 0, 'dim': [32, 22, 10]}]","[{'w': 11, 'dim': [61, 51, 34]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [32, 21, 18]}, {'w': 0, 'dim': [36, 20, 13]}]","[{'w': 51, 'dim': [68, 43, 27]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [33, 23, 25]}, {'w': 0, 'dim': [43, 23, 13]}]","[{'w': 0, 'dim': [76, 31, 32]}, {'w': 0, 'dim': [62, 66, 21]}]","[{'w': 0, 'dim': [59, 79, 28]}, {'w': 11, 'dim': [56, 33, 41]}, {'w': 7, 'dim': [91, 58, 43]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 2, 'dim': [21, 30, 10]}]","[{'w': 9, 'dim': [85, 67, 35]}]",[],infant,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 23, 'dim': [94, 52, 24]}, {'w': 3, 'dim': [58, 35, 29]}]",adult,True,Checked luggage complies with the policy.,250
Business,[],"[{'w': 46, 'dim': [61, 36, 30]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 33, 'dim': [70, 46, 29]}, {'w': 0, 'dim': [87, 57, 21]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [42, 24, 13]}]","[{'w': 32, 'dim': [72, 55, 30]}, {'w': 0, 'dim': [79, 64, 47]}]","[{'w': 0, 'dim': [98, 56, 20]}, {'w': 4, 'dim': [96, 61, 24]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 18, 'dim': [48, 30, 17]}, {'w': 0, 'dim': [21, 40, 15]}]","[{'w': 7, 'dim': [50, 70, 44]}, {'w': 19, 'dim': [76, 38, 38]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 9, 'dim': [34, 24, 25]}]","[{'w': 24, 'dim': [71, 63, 46]}, {'w': 0, 'dim': [57, 43, 47]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [34, 22, 19]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 7, 'dim': [28, 21, 24]}, {'w': 0, 'dim': [42, 34, 18]}]","[{'w': 7, 'dim': [84, 48, 49]}, {'w': 57, 'dim': [81, 69, 20]}]","[{'w': 11, 'dim': [89, 67, 45]}, {'w': 29, 'dim': [55, 43, 42]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],[],"[{'w': 23, 'dim': [73, 45, 30]}]",adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 0, 'dim': [76, 45, 50]}]","[{'w': 16, 'dim': [89, 68, 35]}, {'w': 38, 'dim': [78, 33, 33]}]",adult,False,Item with weight 38kg or size 144cm must be shipped as cargo.,175
First,"[{'w': 2, 'dim': [20, 29, 17]}]",[],"[{'w': 18, 'dim': [83, 55, 38]}, {'w': 23, 'dim': [89, 51, 25]}]",child,True,Checked luggage complies with the policy.,350
Business,"[{'w': 0, 'dim': [46, 35, 24]}, {'w': 0, 'dim': [36, 38, 10]}]","[{'w': 0, 'dim': [74, 70, 47]}]","[{'w': 0, 'dim': [59, 50, 38]}]",child,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 9, 'dim': [38, 23, 25]}]","[{'w': 19, 'dim': [85, 48, 50]}, {'w': 68, 'dim': [80, 56, 26]}]","[{'w': 17, 'dim': [83, 60, 36]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 4, 'dim': [31, 24, 21]}]",[],"[{'w': 10, 'dim': [79, 53, 27]}, {'w': 1, 'dim': [62, 47, 41]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 0, 'dim': [20, 26, 24]}, {'w': 8, 'dim': [43, 28, 20]}]","[{'w': 13, 'dim': [75, 49, 45]}, {'w': 0, 'dim': [60, 36, 32]}]",[],infant,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 12, 'dim': [49, 34, 19]}, {'w': 0, 'dim': [36, 33, 27]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 24, 'dim': [53, 37, 47]}]","[{'w': 0, 'dim': [80, 59, 44]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 0, 'dim': [85, 31, 47]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 13, 'dim': [27, 32, 16]}, {'w': 0, 'dim': [31, 38, 23]}]",[],"[{'w': 15, 'dim': [69, 54, 29]}, {'w': 33, 'dim': [65, 70, 23]}]",child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 20, 'dim': [31, 24, 30]}, {'w': 0, 'dim': [40, 34, 14]}]",[],"[{'w': 0, 'dim': [80, 79, 31]}, {'w': 0, 'dim': [85, 75, 24]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [44, 29, 26]}, {'w': 9, 'dim': [36, 28, 27]}]",[],"[{'w': 30, 'dim': [92, 71, 42]}, {'w': 17, 'dim': [73, 34, 21]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [41, 20, 14]}, {'w': 0, 'dim': [20, 29, 25]}]","[{'w': 0, 'dim': [70, 66, 50]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],"[{'w': 12, 'dim': [93, 68, 32]}, {'w': 31, 'dim': [100, 59, 35]}, {'w': 20, 'dim': [100, 46, 40]}, {'w': 16, 'dim': [80, 32, 39]}]",adult,True,Checked luggage complies with the policy.,600
Business,[],"[{'w': 2, 'dim': [76, 35, 44]}]",[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 10, 'dim': [45, 33, 11]}, {'w': 0, 'dim': [43, 31, 17]}]","[{'w': 26, 'dim': [74, 59, 26]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 4, 'dim': [44, 35, 19]}]","[{'w': 0, 'dim': [78, 49, 29]}, {'w': 5, 'dim': [72, 40, 35]}]",[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [25, 28, 11]}, {'w': 0, 'dim': [38, 34, 29]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 17, 'dim': [29, 20, 29]}, {'w': 0, 'dim': [49, 33, 11]}]","[{'w': 15, 'dim': [77, 54, 23]}]",[],child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [25, 30, 30]}]","[{'w': 28, 'dim': [60, 35, 28]}, {'w': 42, 'dim': [84, 65, 42]}]","[{'w': 17, 'dim': [70, 52, 39]}, {'w': 20, 'dim': [91, 41, 28]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],"[{'w': 0, 'dim': [68, 30, 31]}, {'w': 20, 'dim': [63, 55, 22]}]",adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [22, 29, 23]}, {'w': 0, 'dim': [23, 23, 25]}]",[],[],infant,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 0, 'dim': [65, 35, 47]}]","[{'w': 0, 'dim': [100, 55, 22]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 16, 'dim': [39, 31, 23]}]","[{'w': 6, 'dim': [58, 45, 37]}]","[{'w': 26, 'dim': [88, 32, 31]}, {'w': 0, 'dim': [70, 71, 34]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 23, 'dim': [20, 21, 14]}, {'w': 17, 'dim': [20, 30, 13]}]","[{'w': 8, 'dim': [81, 35, 39]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [38, 24, 10]}]","[{'w': 0, 'dim': [67, 61, 43]}, {'w': 0, 'dim': [65, 67, 50]}]","[{'w': 21, 'dim': [73, 59, 23]}, {'w': 33, 'dim': [88, 58, 46]}]",adult,False,Item with weight 33kg or size 192cm must be shipped as cargo.,175
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [25, 26, 13]}, {'w': 0, 'dim': [49, 29, 11]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],"[{'w': 34, 'dim': [60, 51, 29]}, {'w': 5, 'dim': [69, 68, 43]}]",adult,False,Item with weight 34kg or size 140cm must be shipped as cargo.,75
Business,"[{'w': 2, 'dim': [44, 27, 11]}, {'w': 0, 'dim': [23, 23, 12]}]","[{'w': 40, 'dim': [73, 39, 41]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [66, 66, 22]}]",[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [30, 21, 21]}, {'w': 0, 'dim': [48, 35, 25]}]",[],"[{'w': 8, 'dim': [84, 60, 28]}, {'w': 36, 'dim': [55, 33, 23]}, {'w': 0, 'dim': [61, 72, 43]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [45, 38, 20]}, {'w': 0, 'dim': [48, 25, 19]}]","[{'w': 45, 'dim': [88, 53, 37]}, {'w': 0, 'dim': [62, 55, 32]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],"[{'w': 57, 'dim': [98, 48, 41]}, {'w': 3, 'dim': [87, 65, 36]}, {'w': 18, 'dim': [79, 45, 31]}]",child,False,Item with weight 57kg or size 187cm must be shipped as cargo.,475
Business,"[{'w': 0, 'dim': [44, 31, 22]}]","[{'w': 42, 'dim': [71, 50, 22]}]","[{'w': 40, 'dim': [60, 60, 34]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 6, 'dim': [49, 38, 15]}]",[],[],child,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 0, 'dim': [53, 49, 32]}, {'w': 0, 'dim': [66, 37, 44]}]","[{'w': 14, 'dim': [84, 60, 45]}]",child,True,Checked luggage complies with the policy.,100
Business,[],"[{'w': 16, 'dim': [84, 54, 47]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 23, 'dim': [42, 39, 13]}]","[{'w': 0, 'dim': [86, 39, 30]}]","[{'w': 5, 'dim': [57, 71, 30]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 7, 'dim': [52, 53, 35]}]","[{'w': 21, 'dim': [89, 67, 38]}]",infant,True,Checked luggage complies with the policy.,175
First,[],"[{'w': 0, 'dim': [76, 38, 34]}]",[],infant,True,Checked luggage complies with the policy.,0
Business,"[{'w': 7, 'dim': [35, 33, 21]}]","[{'w': 29, 'dim': [89, 52, 45]}]","[{'w': 29, 'dim': [53, 45, 37]}, {'w': 0, 'dim': [77, 38, 24]}, {'w': 50, 'dim': [63, 58, 25]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 14, 'dim': [40, 36, 21]}, {'w': 0, 'dim': [36, 34, 21]}]","[{'w': 43, 'dim': [86, 52, 48]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [73, 44, 49]}]","[{'w': 0, 'dim': [61, 77, 35]}]",child,True,Checked luggage complies with the policy.,100
Economy,[],"[{'w': 34, 'dim': [77, 40, 31]}, {'w': 0, 'dim': [53, 51, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 19, 'dim': [60, 47, 39]}]","[{'w': 0, 'dim': [57, 43, 49]}, {'w': 21, 'dim': [72, 36, 26]}, {'w': 17, 'dim': [55, 71, 30]}, {'w': 42, 'dim': [82, 51, 25]}]",child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 5, 'dim': [32, 37, 21]}]","[{'w': 0, 'dim': [60, 70, 21]}, {'w': 0, 'dim': [64, 56, 48]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [40, 24, 17]}, {'w': 11, 'dim': [23, 33, 25]}]","[{'w': 21, 'dim': [82, 35, 26]}]","[{'w': 0, 'dim': [89, 69, 23]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 55, 'dim': [87, 61, 26]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 12, 'dim': [27, 24, 15]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 18, 'dim': [46, 21, 12]}]","[{'w': 0, 'dim': [73, 65, 48]}]","[{'w': 5, 'dim': [99, 73, 28]}, {'w': 19, 'dim': [90, 55, 26]}]",child,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [86, 55, 50]}, {'w': 3, 'dim': [88, 52, 23]}]","[{'w': 5, 'dim': [59, 72, 41]}]",adult,True,Checked luggage complies with the policy.,100
Business,[],[],"[{'w': 0, 'dim': [75, 52, 30]}, {'w': 0, 'dim': [55, 73, 48]}]",child,True,Checked luggage complies with the policy.,250
Economy,"[{'w': 10, 'dim': [29, 36, 11]}, {'w': 2, 'dim': [20, 34, 10]}]","[{'w': 0, 'dim': [66, 32, 31]}]","[{'w': 4, 'dim': [94, 50, 20]}, {'w': 0, 'dim': [59, 64, 48]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 7, 'dim': [25, 37, 20]}]",[],"[{'w': 23, 'dim': [89, 41, 23]}, {'w': 36, 'dim': [88, 43, 40]}, {'w': 12, 'dim': [85, 53, 39]}]",adult,False,Item with weight 36kg or size 171cm must be shipped as cargo.,475
First,"[{'w': 0, 'dim': [27, 28, 14]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [27, 35, 29]}]","[{'w': 64, 'dim': [50, 69, 23]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 12, 'dim': [82, 40, 23]}, {'w': 0, 'dim': [58, 62, 45]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [42, 29, 12]}]","[{'w': 0, 'dim': [84, 66, 47]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 7, 'dim': [29, 32, 24]}]",[],"[{'w': 5, 'dim': [75, 44, 25]}]",adult,False,Carry-on bag exceeds size limits.,0
