travel_class,carry_on_items,personal_items,checked_items,passenger_type,compliance,reason,fees
Business,"[{'w': 0, 'dim': [24, 21, 20]}]",[],"[{'w': 0, 'dim': [76, 60, 30]}, {'w': 25, 'dim': [63, 58, 22]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 2, 'dim': [20, 36, 19]}, {'w': 0, 'dim': [29, 34, 10]}]",[],"[{'w': 2, 'dim': [87, 59, 26]}, {'w': 0, 'dim': [79, 37, 38]}, {'w': 32, 'dim': [84, 33, 32]}]",adult,True,Checked luggage complies with the policy.,475
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 14, 'dim': [85, 55, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 10, 'dim': [27, 37, 13]}, {'w': 0, 'dim': [37, 36, 12]}]","[{'w': 23, 'dim': [90, 55, 50]}, {'w': 28, 'dim': [59, 32, 23]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],"[{'w': 22, 'dim': [51, 39, 36]}, {'w': 7, 'dim': [84, 65, 23]}]",[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 15, 'dim': [28, 38, 30]}, {'w': 0, 'dim': [33, 26, 21]}]",[],"[{'w': 35, 'dim': [81, 42, 20]}, {'w': 41, 'dim': [67, 34, 48]}, {'w': 12, 'dim': [75, 75, 24]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [50, 22, 18]}]",[],"[{'w': 0, 'dim': [62, 69, 32]}, {'w': 18, 'dim': [57, 48, 47]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [31, 26, 17]}, {'w': 4, 'dim': [23, 24, 13]}]",[],"[{'w': 14, 'dim': [66, 38, 31]}]",child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [34, 30, 22]}, {'w': 9, 'dim': [26, 32, 14]}]","[{'w': 0, 'dim': [79, 42, 32]}]","[{'w': 18, 'dim': [87, 43, 22]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 15, 'dim': [24, 33, 27]}]",[],"[{'w': 15, 'dim': [51, 58, 46]}]",child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [44, 27, 18]}, {'w': 11, 'dim': [23, 40, 21]}]","[{'w': 0, 'dim': [66, 55, 25]}, {'w': 24, 'dim': [83, 45, 50]}]","[{'w': 14, 'dim': [79, 40, 46]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 17, 'dim': [26, 29, 15]}, {'w': 0, 'dim': [39, 36, 19]}]","[{'w': 49, 'dim': [71, 57, 28]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],"[{'w': 26, 'dim': [78, 34, 30]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [35, 23, 27]}, {'w': 0, 'dim': [42, 31, 12]}]","[{'w': 0, 'dim': [67, 34, 28]}, {'w': 0, 'dim': [84, 46, 24]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],"[{'w': 36, 'dim': [60, 63, 42]}, {'w': 2, 'dim': [66, 60, 35]}]","[{'w': 0, 'dim': [100, 50, 40]}]",child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [33, 25, 11]}]","[{'w': 0, 'dim': [80, 34, 29]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],"[{'w': 13, 'dim': [96, 65, 26]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 0, 'dim': [48, 37, 27]}]",[],"[{'w': 39, 'dim': [86, 59, 48]}, {'w': 36, 'dim': [56, 64, 30]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [25, 27, 14]}, {'w': 14, 'dim': [45, 36, 20]}]","[{'w': 4, 'dim': [64, 62, 28]}]","[{'w': 26, 'dim': [63, 31, 25]}, {'w': 4, 'dim': [50, 34, 46]}, {'w': 0, 'dim': [79, 64, 20]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [41, 22, 19]}]",[],"[{'w': 9, 'dim': [77, 57, 34]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 1, 'dim': [31, 28, 23]}]","[{'w': 71, 'dim': [64, 46, 29]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 14, 'dim': [47, 36, 26]}, {'w': 0, 'dim': [27, 29, 21]}]","[{'w': 54, 'dim': [58, 36, 31]}, {'w': 26, 'dim': [55, 62, 20]}]","[{'w': 0, 'dim': [59, 31, 34]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [21, 22, 25]}, {'w': 18, 'dim': [26, 32, 25]}]","[{'w': 39, 'dim': [51, 42, 25]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 8, 'dim': [36, 21, 10]}, {'w': 0, 'dim': [44, 20, 20]}]",[],"[{'w': 44, 'dim': [64, 36, 40]}]",adult,False,Item with weight 44kg or size 140cm must be shipped as cargo.,75
Economy,"[{'w': 5, 'dim': [28, 28, 10]}, {'w': 0, 'dim': [24, 24, 28]}]","[{'w': 35, 'dim': [69, 38, 49]}]","[{'w': 2, 'dim': [95, 57, 32]}, {'w': 0, 'dim': [66, 72, 50]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 4, 'dim': [23, 30, 25]}, {'w': 0, 'dim': [32, 24, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 2, 'dim': [25, 24, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [40, 20, 27]}]","[{'w': 7, 'dim': [75, 40, 29]}]","[{'w': 0, 'dim': [75, 33, 23]}, {'w': 21, 'dim': [78, 44, 43]}]",child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [33, 31, 10]}, {'w': 2, 'dim': [38, 34, 18]}]","[{'w': 0, 'dim': [74, 66, 30]}, {'w': 0, 'dim': [58, 64, 31]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 8, 'dim': [32, 27, 12]}]",[],"[{'w': 0, 'dim': [78, 69, 35]}, {'w': 31, 'dim': [73, 63, 39]}, {'w': 30, 'dim': [83, 41, 48]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 14, 'dim': [35, 33, 21]}, {'w': 9, 'dim': [23, 26, 20]}]",[],"[{'w': 41, 'dim': [90, 51, 34]}, {'w': 26, 'dim': [60, 59, 26]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 4, 'dim': [32, 25, 26]}]","[{'w': 63, 'dim': [82, 67, 28]}]",[],child,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 26, 'dim': [86, 56, 20]}]",adult,True,Checked luggage complies with the policy.,175
Economy,"[{'w': 0, 'dim': [32, 29, 27]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],"[{'w': 3, 'dim': [66, 59, 40]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 22, 'dim': [31, 37, 16]}, {'w': 0, 'dim': [33, 30, 16]}]","[{'w': 64, 'dim': [68, 39, 39]}]","[{'w': 0, 'dim': [70, 68, 46]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 3, 'dim': [38, 20, 27]}, {'w': 0, 'dim': [37, 21, 25]}]","[{'w': 0, 'dim': [81, 36, 32]}, {'w': 4, 'dim': [54, 70, 50]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 15, 'dim': [49, 21, 21]}, {'w': 0, 'dim': [22, 39, 15]}]","[{'w': 31, 'dim': [78, 33, 48]}]","[{'w': 38, 'dim': [61, 47, 42]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [32, 26, 26]}, {'w': 0, 'dim': [35, 35, 15]}]",[],[],infant,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 0, 'dim': [79, 45, 43]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 13, 'dim': [20, 29, 26]}, {'w': 0, 'dim': [29, 37, 28]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [59, 69, 44]}]","[{'w': 1, 'dim': [86, 41, 26]}]",infant,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [74, 40, 24]}, {'w': 60, 'dim': [56, 47, 46]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],"[{'w': 54, 'dim': [83, 33, 43]}]",adult,False,Item with weight 54kg or size 159cm must be shipped as cargo.,175
Economy,"[{'w': 7, 'dim': [45, 25, 11]}, {'w': 8, 'dim': [47, 39, 22]}]","[{'w': 0, 'dim': [68, 53, 41]}]","[{'w': 12, 'dim': [67, 31, 49]}, {'w': 0, 'dim': [89, 46, 39]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 18, 'dim': [41, 40, 26]}]","[{'w': 0, 'dim': [66, 32, 23]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 23, 'dim': [45, 28, 17]}, {'w': 2, 'dim': [34, 28, 13]}]","[{'w': 59, 'dim': [90, 62, 21]}, {'w': 0, 'dim': [75, 57, 22]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [48, 40, 26]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 20, 'dim': [50, 26, 26]}, {'w': 0, 'dim': [49, 21, 14]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [48, 32, 24]}]","[{'w': 34, 'dim': [64, 52, 31]}, {'w': 11, 'dim': [75, 58, 21]}]","[{'w': 0, 'dim': [52, 54, 34]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 8, 'dim': [88, 44, 48]}, {'w': 22, 'dim': [75, 50, 40]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [22, 39, 12]}, {'w': 4, 'dim': [20, 24, 19]}]","[{'w': 0, 'dim': [55, 62, 25]}, {'w': 0, 'dim': [74, 40, 41]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [45, 37, 13]}, {'w': 0, 'dim': [28, 26, 22]}]","[{'w': 0, 'dim': [62, 55, 46]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 5, 'dim': [37, 31, 23]}]",[],"[{'w': 39, 'dim': [88, 31, 26]}]",adult,False,Item with weight 39kg or size 145cm must be shipped as cargo.,75
First,"[{'w': 0, 'dim': [36, 40, 13]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 3, 'dim': [20, 39, 23]}, {'w': 0, 'dim': [30, 35, 29]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 14, 'dim': [35, 24, 22]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [26, 39, 15]}, {'w': 0, 'dim': [35, 27, 28]}]",[],"[{'w': 22, 'dim': [75, 59, 41]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 5, 'dim': [27, 40, 13]}, {'w': 0, 'dim': [34, 33, 29]}]","[{'w': 9, 'dim': [65, 60, 47]}]","[{'w': 0, 'dim': [56, 52, 27]}, {'w': 11, 'dim': [91, 35, 47]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [23, 26, 20]}]","[{'w': 0, 'dim': [89, 35, 25]}]","[{'w': 1, 'dim': [78, 71, 33]}, {'w': 5, 'dim': [69, 53, 40]}]",adult,True,Checked luggage complies with the policy.,200
Economy,"[{'w': 0, 'dim': [39, 33, 24]}]","[{'w': 12, 'dim': [68, 68, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 14, 'dim': [49, 39, 21]}, {'w': 0, 'dim': [31, 33, 23]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [34, 30, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],[],"[{'w': 0, 'dim': [82, 49, 29]}]",adult,True,Checked luggage complies with the policy.,100
Economy,[],"[{'w': 1, 'dim': [69, 41, 20]}, {'w': 0, 'dim': [51, 30, 48]}]","[{'w': 0, 'dim': [93, 43, 29]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 2, 'dim': [33, 27, 16]}, {'w': 11, 'dim': [37, 39, 19]}]","[{'w': 26, 'dim': [87, 49, 35]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 33, 'dim': [60, 37, 26]}]","[{'w': 46, 'dim': [79, 32, 22]}, {'w': 15, 'dim': [76, 69, 48]}, {'w': 8, 'dim': [83, 35, 24]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [25, 25, 12]}]",[],"[{'w': 0, 'dim': [74, 37, 46]}, {'w': 10, 'dim': [60, 78, 33]}, {'w': 49, 'dim': [84, 55, 23]}, {'w': 0, 'dim': [54, 49, 36]}]",adult,False,Item with weight 49kg or size 162cm must be shipped as cargo.,425
Business,"[{'w': 21, 'dim': [21, 27, 25]}, {'w': 12, 'dim': [36, 20, 17]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [68, 60, 47]}, {'w': 47, 'dim': [78, 57, 26]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 7, 'dim': [61, 54, 38]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [46, 32, 20]}]","[{'w': 0, 'dim': [80, 59, 22]}]","[{'w': 19, 'dim': [94, 68, 27]}, {'w': 10, 'dim': [85, 76, 42]}]",adult,True,Checked luggage complies with the policy.,200
Business,"[{'w': 9, 'dim': [22, 27, 27]}]","[{'w': 0, 'dim': [63, 57, 25]}]","[{'w': 14, 'dim': [95, 49, 36]}, {'w': 8, 'dim': [56, 56, 28]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 2, 'dim': [81, 65, 20]}, {'w': 16, 'dim': [81, 38, 35]}]",[],infant,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 31, 'dim': [50, 49, 40]}]","[{'w': 0, 'dim': [77, 37, 34]}, {'w': 19, 'dim': [89, 54, 32]}]",child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 9, 'dim': [45, 28, 20]}]","[{'w': 31, 'dim': [56, 69, 47]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 0, 'dim': [53, 47, 22]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 2, 'dim': [22, 31, 22]}, {'w': 0, 'dim': [43, 40, 20]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [44, 40, 20]}]",[],"[{'w': 25, 'dim': [99, 35, 26]}]",adult,True,Checked luggage complies with the policy.,175
Economy,"[{'w': 0, 'dim': [41, 33, 28]}]","[{'w': 31, 'dim': [83, 31, 39]}]","[{'w': 29, 'dim': [50, 73, 37]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 21, 'dim': [25, 37, 23]}]",[],[],infant,False,Exceeded carry-on weight limit.,0
First,"[{'w': 12, 'dim': [36, 23, 12]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 3, 'dim': [34, 35, 19]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 19, 'dim': [72, 67, 21]}]","[{'w': 6, 'dim': [71, 69, 40]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 5, 'dim': [31, 20, 21]}]","[{'w': 3, 'dim': [62, 44, 36]}]","[{'w': 0, 'dim': [54, 50, 46]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 14, 'dim': [29, 29, 18]}, {'w': 0, 'dim': [43, 29, 24]}]",[],[],infant,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [39, 38, 20]}, {'w': 5, 'dim': [32, 20, 25]}]",[],"[{'w': 54, 'dim': [75, 35, 33]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [33, 21, 12]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [80, 41, 23]}]","[{'w': 2, 'dim': [99, 50, 26]}]",child,True,Checked luggage complies with the policy.,100
Business,"[{'w': 13, 'dim': [44, 21, 19]}, {'w': 9, 'dim': [32, 32, 20]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [27, 33, 13]}, {'w': 0, 'dim': [26, 27, 15]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [43, 24, 19]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 0, 'dim': [50, 38, 46]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 8, 'dim': [48, 21, 10]}, {'w': 8, 'dim': [26, 36, 16]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [53, 62, 27]}, {'w': 0, 'dim': [65, 34, 50]}]","[{'w': 31, 'dim': [66, 52, 48]}]",child,True,Checked luggage complies with the policy.,175
First,[],[],[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [37, 32, 18]}, {'w': 0, 'dim': [32, 20, 16]}]",[],"[{'w': 29, 'dim': [68, 66, 40]}]",adult,True,Checked luggage complies with the policy.,100
Business,[],"[{'w': 0, 'dim': [51, 47, 45]}]","[{'w': 0, 'dim': [60, 36, 24]}]",child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [47, 40, 28]}, {'w': 5, 'dim': [31, 25, 21]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [39, 27, 11]}]","[{'w': 0, 'dim': [56, 65, 23]}]","[{'w': 28, 'dim': [50, 35, 37]}, {'w': 0, 'dim': [81, 76, 24]}]",adult,True,Checked luggage complies with the policy.,100
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],"[{'w': 21, 'dim': [70, 74, 22]}, {'w': 21, 'dim': [68, 63, 38]}]",adult,True,Checked luggage complies with the policy.,200
First,[],"[{'w': 10, 'dim': [55, 32, 35]}, {'w': 0, 'dim': [57, 34, 25]}]","[{'w': 28, 'dim': [57, 79, 32]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 5, 'dim': [49, 24, 15]}, {'w': 10, 'dim': [31, 36, 13]}]","[{'w': 0, 'dim': [61, 56, 50]}, {'w': 22, 'dim': [67, 53, 27]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [46, 25, 29]}, {'w': 0, 'dim': [20, 35, 30]}]","[{'w': 47, 'dim': [67, 69, 37]}, {'w': 1, 'dim': [70, 51, 32]}]","[{'w': 12, 'dim': [75, 49, 22]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],"[{'w': 0, 'dim': [80, 43, 35]}]",[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [21, 22, 20]}, {'w': 18, 'dim': [24, 22, 18]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 3, 'dim': [46, 27, 29]}, {'w': 7, 'dim': [38, 30, 10]}]","[{'w': 7, 'dim': [77, 33, 28]}]","[{'w': 0, 'dim': [67, 78, 28]}, {'w': 0, 'dim': [88, 68, 47]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 1, 'dim': [30, 26, 17]}, {'w': 0, 'dim': [20, 35, 27]}]","[{'w': 3, 'dim': [85, 58, 26]}]","[{'w': 18, 'dim': [92, 48, 44]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [40, 29, 21]}, {'w': 0, 'dim': [43, 31, 27]}]",[],"[{'w': 0, 'dim': [94, 77, 34]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 22, 'dim': [58, 60, 43]}, {'w': 0, 'dim': [84, 38, 26]}]","[{'w': 15, 'dim': [82, 61, 42]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [27, 22, 24]}]",[],"[{'w': 32, 'dim': [52, 65, 33]}, {'w': 17, 'dim': [69, 42, 44]}]",adult,False,Carry-on bag exceeds size limits.,0
First,[],[],"[{'w': 17, 'dim': [73, 55, 41]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 8, 'dim': [50, 25, 28]}]","[{'w': 0, 'dim': [60, 45, 48]}, {'w': 0, 'dim': [86, 42, 43]}]","[{'w': 28, 'dim': [51, 30, 34]}, {'w': 0, 'dim': [71, 65, 50]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 37, 'dim': [78, 67, 34]}]","[{'w': 0, 'dim': [80, 64, 38]}, {'w': 0, 'dim': [72, 51, 46]}, {'w': 26, 'dim': [50, 76, 41]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [21, 30, 15]}, {'w': 0, 'dim': [25, 40, 12]}]","[{'w': 0, 'dim': [87, 57, 30]}]","[{'w': 0, 'dim': [83, 58, 26]}, {'w': 1, 'dim': [60, 34, 36]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 3, 'dim': [47, 32, 22]}]",[],"[{'w': 0, 'dim': [76, 42, 30]}]",child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 11, 'dim': [23, 22, 23]}]","[{'w': 0, 'dim': [81, 35, 50]}]",[],infant,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [78, 67, 46]}]","[{'w': 4, 'dim': [71, 41, 26]}, {'w': 18, 'dim': [76, 58, 20]}]",child,True,Checked luggage complies with the policy.,150
Economy,"[{'w': 10, 'dim': [47, 33, 28]}]","[{'w': 9, 'dim': [62, 41, 21]}, {'w': 31, 'dim': [79, 58, 35]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [47, 37, 21]}]","[{'w': 0, 'dim': [66, 42, 28]}, {'w': 56, 'dim': [73, 60, 37]}]","[{'w': 8, 'dim': [74, 70, 44]}, {'w': 10, 'dim': [94, 78, 44]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 10, 'dim': [23, 28, 10]}, {'w': 0, 'dim': [29, 22, 15]}]",[],"[{'w': 13, 'dim': [92, 43, 46]}]",child,True,Checked luggage complies with the policy.,100
First,"[{'w': 11, 'dim': [44, 22, 11]}, {'w': 8, 'dim': [29, 30, 10]}]","[{'w': 33, 'dim': [74, 55, 21]}]","[{'w': 0, 'dim': [85, 75, 48]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],[],[],infant,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 18, 'dim': [37, 26, 16]}, {'w': 0, 'dim': [22, 33, 16]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 63, 'dim': [57, 63, 48]}, {'w': 37, 'dim': [75, 30, 28]}]","[{'w': 4, 'dim': [87, 54, 46]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 20, 'dim': [64, 33, 44]}]","[{'w': 0, 'dim': [82, 54, 50]}, {'w': 1, 'dim': [78, 71, 43]}, {'w': 32, 'dim': [64, 49, 25]}, {'w': 31, 'dim': [86, 75, 35]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [22, 31, 30]}]",[],"[{'w': 11, 'dim': [95, 57, 36]}, {'w': 6, 'dim': [53, 39, 38]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 23, 'dim': [29, 34, 28]}, {'w': 16, 'dim': [32, 31, 25]}]",[],"[{'w': 20, 'dim': [96, 80, 47]}, {'w': 0, 'dim': [58, 59, 30]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 31, 'dim': [84, 54, 23]}, {'w': 0, 'dim': [62, 70, 26]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 0, 'dim': [67, 62, 45]}, {'w': 20, 'dim': [59, 55, 25]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [46, 26, 22]}, {'w': 7, 'dim': [49, 25, 22]}]",[],"[{'w': 57, 'dim': [81, 44, 28]}]",child,False,Item with weight 57kg or size 153cm must be shipped as cargo.,75
First,[],"[{'w': 20, 'dim': [58, 46, 20]}, {'w': 0, 'dim': [59, 53, 49]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 2, 'dim': [31, 20, 30]}]","[{'w': 0, 'dim': [53, 70, 50]}]","[{'w': 8, 'dim': [91, 52, 48]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 8, 'dim': [37, 31, 13]}, {'w': 0, 'dim': [31, 32, 20]}]","[{'w': 0, 'dim': [72, 62, 48]}, {'w': 8, 'dim': [52, 69, 37]}]","[{'w': 0, 'dim': [55, 62, 36]}, {'w': 0, 'dim': [86, 66, 29]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
